@relation pca_music

@attribute Band_Energy_Mean continuous
@attribute Chroma_stft_mean continuous
@attribute Mean_ZCR continuous
@attribute MFCC_delta_std continuous
@attribute Total_beats continuous
@attribute Mean_Spectral_Flux continuous
@attribute Band_Ratio_StdDev continuous
@attribute b4 continuous
@attribute MFCC_delta_mean continuous
@attribute Average_beats continuous
@attribute MFCC_delta_variance continuous
@attribute b5 continuous
@attribute Spectral_Roll_Off continuous
@attribute ZCR_StdDev continuous
@attribute genre {pop,electronic,rap,folk,rock,classical}

@data
3.324815,-1.049362,-0.406899,0.968943,-0.694127,0.506433,0.12486,0.60982,1.691152,-0.273837,0.000239,-0.385641,0.766325,0.316206,classical
3.521211,-1.599433,0.291274,0.831203,0.60383,0.177537,0.138098,1.161397,2.159068,-0.147351,-0.101554,-0.391593,0.711741,-0.018838,classical
3.439032,-0.728987,-1.483176,0.083921,0.740831,0.213252,0.477105,-0.079508,0.598164,-0.266783,-0.182907,0.702044,0.658789,-0.187873,classical
5.082392,-3.880409,1.439545,2.888508,1.650995,-0.491,-1.379843,3.960665,-1.344258,0.04962,0.313957,-1.958059,0.853282,0.113863,classical
4.683023,-3.092201,1.172203,2.28257,-3.177786,-0.805855,-1.201674,2.999547,-3.040091,-0.833448,0.359628,-1.48278,1.086046,-0.008472,classical
3.167961,-1.184474,-0.627385,0.548684,0.945844,0.578487,0.903086,0.327767,0.43535,-0.247033,-0.540468,0.186573,-0.413583,0.464074,classical
0.939384,-0.1292,-0.382945,0.989405,-2.44898,0.832874,0.926545,-0.030479,0.544439,-0.474975,-0.496406,-0.105122,0.071171,-0.02569,classical
4.522052,-0.448363,-0.215014,0.471395,0.189731,0.420561,0.356034,0.954175,-0.155131,0.162243,-0.255441,-0.361571,0.199689,-0.203598,classical
3.615694,-1.192091,0.174941,1.279447,1.547082,0.928361,0.688276,0.996257,-0.792014,-0.788231,-0.536526,-0.33064,0.044601,0.049118,classical
6.268792,-1.166215,-0.357027,0.811625,-2.497068,-0.674483,-1.499177,0.674307,0.088402,-0.577375,0.337622,-0.70943,0.124093,-0.191554,classical
5.196316,-0.412747,-0.254993,0.06666,1.684296,0.402386,0.27378,0.05793,-1.627186,-0.357253,-0.383948,0.197314,0.18231,-0.546683,classical
3.379625,-1.609941,-0.978522,0.597153,-0.437314,-0.1296,0.240938,0.329718,-0.438787,-0.452557,-0.335175,0.621214,-0.274918,-0.40553,classical
4.33108,-1.742428,-0.446595,0.463522,1.300828,0.0651,0.483074,0.730149,1.62143,1.569719,-0.154099,0.399049,0.448802,-0.585666,classical
4.000323,2.004043,-2.159388,0.026334,-1.27181,0.18334,-1.726757,-0.725522,0.729856,-0.179679,1.106548,0.284284,0.615336,-0.424761,classical
3.528259,-0.932807,-0.784092,0.58957,-1.235938,0.374913,0.153337,-0.854446,-0.155512,-0.21177,-0.659702,0.781845,0.025436,0.35955,classical
2.679206,-2.355171,0.204273,1.692424,-0.450779,0.216876,0.258619,1.194089,-0.338119,-1.004013,0.546339,-0.451109,0.552,-0.010792,classical
5.512896,0.01262,-0.276183,-0.452153,0.27454,-0.121121,-0.408966,0.042509,1.078784,-0.220741,-0.332448,0.62719,0.387864,-0.488829,classical
3.60751,-2.064251,0.128164,0.976538,0.521736,-0.066994,-0.197857,1.349434,1.763174,0.068662,-0.694042,0.162394,-0.111743,-0.075266,classical
5.425233,0.522073,0.883559,-0.576249,-3.162741,-0.495384,-0.134369,-0.489746,-0.132242,-1.244326,0.850845,-0.072401,0.654552,-1.812413,classical
4.045195,-0.108885,1.566443,0.006747,-0.356251,0.431373,0.567445,0.542295,1.815546,-0.002134,-0.475415,0.729939,0.634599,-0.651072,classical
5.102071,0.978322,-0.121635,0.00457,0.193184,0.600188,0.18759,0.593421,-0.705693,0.376877,-0.405926,0.221014,-0.210429,-0.609445,classical
5.735919,3.697242,-0.057316,-0.910449,1.282287,0.196006,-2.158742,-0.021674,0.028892,1.340006,2.732766,0.418279,-0.720705,0.291464,classical
-0.007407,-1.688451,0.344253,2.302886,-1.824583,0.849253,0.446268,0.31971,0.83214,0.275117,-0.034404,1.110801,-0.669397,0.209706,classical
0.034444,0.272299,1.940048,0.257962,-4.489875,0.561049,0.54699,-1.470772,0.424202,-1.886009,0.431876,-1.0801,-2.108607,-0.994123,classical
0.034444,0.272299,1.940048,0.257962,-4.489875,0.561049,0.54699,-1.470772,0.424202,-1.886009,0.431876,-1.0801,-2.108607,-0.994123,classical
5.673785,3.720146,-0.219127,-0.546632,0.897795,0.344888,-2.272413,0.094706,0.391267,1.105341,2.015592,0.028462,-0.163344,0.142889,classical
4.930115,0.191949,-0.606252,-0.050478,0.618599,0.572108,0.347766,-0.427085,-0.161674,0.036581,0.050049,0.155088,-0.578878,-0.348982,classical
2.759145,-1.514493,0.038343,1.200692,-0.108995,0.585708,0.579371,0.861017,1.484562,0.56944,-0.424383,0.068223,-0.344606,-0.184902,classical
3.735972,-1.192011,-0.271657,0.832434,-3.071282,0.078667,0.207916,0.502262,-0.788417,-1.021564,-0.112832,0.451947,0.412019,0.006901,classical
4.428094,-0.722248,-0.286322,1.286735,-2.888701,0.391033,-0.330148,0.529494,-0.125825,-0.91864,-0.562667,0.32482,-0.039523,-0.20693,classical
7.132033,0.461699,-2.041951,-1.331872,-0.871436,-1.358809,-2.922603,-1.560595,-1.362593,3.038714,0.950446,1.275027,0.26263,-0.186304,classical
5.653124,0.4219,2.501411,-3.08009,0.556004,-2.067908,-0.354815,-1.248766,3.577387,-0.671597,4.275684,-0.095773,-1.576743,-1.981366,classical
6.01887,0.675293,-1.330846,0.314092,-1.025988,0.099663,-2.002809,-1.160061,-0.505414,0.261208,-0.263495,0.683848,-0.403866,-0.224136,classical
5.671489,-1.350545,-1.067132,1.176165,-0.925506,-0.293937,-1.589732,0.839112,-1.450063,1.150761,-0.359243,-1.805841,0.095438,0.394798,classical
6.169069,0.529674,-0.023476,-0.8694,-1.402659,-0.631336,0.130109,0.397572,-2.422222,0.796276,2.398749,-0.157717,0.416481,-0.130534,classical
1.495291,-2.525738,-0.152905,1.36288,-0.161375,0.318561,0.636998,-0.398843,0.231137,0.444784,-0.313532,1.110322,-0.68387,0.031365,classical
1.667132,-3.046256,0.196026,2.01293,-1.63382,0.173263,0.369389,0.629794,0.048409,0.16386,0.003531,0.851948,-1.034814,0.172119,classical
3.664366,-1.704967,0.301605,0.841348,-0.450026,0.536106,0.678033,-0.34819,-0.505887,0.552733,-0.50124,1.273545,-0.13964,-0.202221,classical
3.346551,-1.686866,0.331266,1.373676,-0.410713,0.80146,0.646921,0.064356,0.125738,0.265296,-0.555294,0.984609,-0.006564,-0.070401,classical
2.782772,-2.471303,1.205919,1.430848,-1.448092,0.424923,0.720177,0.589534,0.010704,0.334568,0.233847,0.74108,-0.306185,0.279104,classical
3.449159,-0.166145,-1.491435,0.816397,0.670488,0.762601,-0.252657,-1.059492,-1.162076,-1.533327,-0.863692,0.152751,-1.634914,0.448242,classical
6.804172,0.552856,-0.978359,-0.211382,1.127238,-0.204187,-1.765128,-0.240436,-0.891507,1.792614,-0.694322,-0.090051,-0.134748,-0.289656,classical
5.883722,1.080973,-1.681546,0.199309,-0.392533,0.022723,-2.305485,-0.908343,-0.684107,0.492035,0.04289,0.013429,-0.149288,-0.225664,classical
4.177155,0.821552,-1.933658,0.344216,3.405229,0.989118,-0.784141,-1.038193,-1.142202,-3.069381,-0.155201,0.615495,-1.182183,0.689449,classical
5.327667,-0.072952,-2.115883,0.064176,1.370784,-0.179623,-1.774849,-0.52829,-0.267038,1.729098,-0.947821,-0.583017,-0.494047,0.357033,classical
4.116287,-1.570174,0.376309,0.267668,-0.595489,-0.05473,0.448166,0.820519,0.508045,0.170447,-0.387321,0.549182,0.337048,-0.087649,classical
5.485851,-2.372876,0.061926,0.528944,-0.69539,-0.903066,-0.905212,0.6352,0.823356,0.220645,-0.268071,1.699776,-0.754335,-1.498183,classical
4.464912,-2.56547,0.221004,1.256114,-0.143185,-0.244421,-0.239238,1.064668,0.332814,0.215888,-0.763077,0.380924,0.106605,-0.327575,classical
4.253926,-4.344491,1.343504,1.822124,3.76229,-0.68516,-0.527133,2.417763,1.143067,-1.465762,0.791999,2.079918,0.237122,-1.708234,classical
3.67843,-1.973577,0.470357,0.533243,0.172608,0.078462,0.986511,0.652717,-1.112431,0.414344,-0.424699,0.377165,-0.205774,-0.373133,classical
4.295194,-2.112063,1.566133,1.695853,0.538488,0.445785,0.457289,1.717868,0.991465,0.235049,0.453957,0.625338,0.694651,-1.450222,classical
5.36678,-0.198999,0.400539,0.295317,-1.887784,0.222578,0.894684,0.664356,-0.388051,0.067073,1.000377,0.758541,0.467577,-1.022719,classical
6.00566,0.121256,-0.55135,-0.400371,-0.113855,-0.265218,-0.302188,0.256778,0.843413,0.757313,1.374708,0.731971,0.146403,-0.473504,classical
5.36678,-0.198999,0.400539,0.295317,-1.887784,0.222578,0.894684,0.664356,-0.388051,0.067073,1.000377,0.758541,0.467577,-1.022719,classical
5.716872,-0.31002,-0.000258,0.78893,0.866954,0.669683,0.561694,1.007267,0.018463,0.779057,0.196308,0.799919,0.279436,-1.075707,classical
2.250649,-0.803623,2.383899,-0.167845,-1.276737,0.342746,0.17207,-0.229107,0.592695,0.233938,-1.267438,0.102972,0.418258,0.010898,classical
4.641763,0.35186,-0.952344,-0.089579,-0.904216,0.036825,-1.018906,-0.319711,-0.220677,0.064127,-1.086253,0.233243,-0.315661,0.187999,classical
5.365295,0.315258,-1.282618,-0.500726,-0.037494,-0.333256,-1.475485,-0.517598,-0.353098,-0.121974,-0.451948,0.51157,0.06237,0.172043,classical
2.379579,-0.684523,1.608878,-0.22975,-1.283368,0.235499,-0.017942,-0.439282,0.509164,-0.250365,-1.477834,-0.287471,0.334785,-0.404927,classical
5.438018,0.137449,-1.806449,-0.758771,-0.662016,-0.880549,-2.350352,-0.981605,0.970304,-0.029955,-0.110036,0.782728,-0.146791,0.201285,classical
4.298498,-0.794774,-0.719695,-0.194166,0.072035,0.051966,0.712983,0.501425,0.613618,0.108494,0.273095,0.490977,-0.083184,0.03296,classical
4.216422,-0.65373,-0.772478,-0.232525,-0.126799,0.047837,0.724119,0.458443,0.614502,0.433538,0.378363,0.590579,0.552358,-0.325534,classical
4.840546,-0.620154,-1.711615,-0.202473,0.79883,-0.276023,-0.666873,-0.338199,1.435478,-0.433702,0.582494,0.48065,0.498128,-0.043155,classical
4.615172,-0.6772,-0.775658,-0.482214,-1.018266,-0.355875,0.166154,0.31338,1.091817,0.869899,0.390773,0.332836,0.380105,-0.32688,classical
2.085017,-0.685716,-1.189449,0.331138,0.199359,0.154925,0.924761,0.993576,-0.229652,0.41736,-0.005795,-0.463298,0.307606,-0.231815,classical
-1.228995,-0.540291,-2.072714,1.952462,-0.172136,1.068207,0.923256,-0.603111,0.215095,-0.429302,-0.7489,0.478255,0.608635,-0.826002,classical
2.685394,0.233126,-1.821015,0.177933,-2.206863,0.213859,0.304795,-0.426178,0.762333,0.327732,0.646856,0.002478,0.048886,-0.53346,classical
4.913827,0.890623,0.072967,0.418586,4.15841,1.279466,0.632309,0.610055,-1.899406,-5.09136,2.098095,0.687198,-0.142129,-0.016552,classical
4.000924,2.378753,0.465431,0.178531,3.103426,1.780414,0.80229,-0.498219,-2.396395,-2.573905,1.083786,0.341178,-1.136384,-0.640725,classical
5.008751,9.080248,2.997258,2.778452,-0.231484,3.050661,-4.526527,0.910623,-0.49264,0.857735,2.399359,-0.249901,-1.009177,-0.943406,classical
2.916295,0.865741,-0.386441,0.477439,-0.934569,1.545899,1.920986,0.019795,-2.410006,-0.351745,-0.689653,0.486315,-0.632026,0.435119,classical
5.908301,-0.54823,-0.665667,0.173953,-1.003316,-0.314417,-1.393481,-0.674353,-0.313787,-0.956579,-0.306743,0.619683,-0.141347,-0.177314,classical
2.390269,1.931093,-1.387913,0.570929,-1.52818,1.139984,-0.265142,-0.503751,0.997006,-0.93611,-0.683625,-0.02293,-0.130441,-0.052928,classical
6.289223,-2.216593,-0.300317,2.197706,-0.637035,-0.894111,-3.220151,2.510817,-1.842551,-0.639763,0.462105,-3.519878,0.532824,1.31241,classical
5.933468,-2.608951,0.288455,1.76907,3.489551,-0.058062,-1.260037,1.821345,-0.159084,-2.326043,-0.050812,-1.25966,-0.182285,-0.272492,classical
5.80321,-1.072687,-1.269496,0.346169,0.05494,-0.429268,-1.540638,-0.068287,0.067411,1.523613,-0.715435,-0.402554,-0.308478,-0.368862,classical
3.728445,-2.385779,-1.046944,0.856475,1.39192,-0.422901,-0.35784,0.672587,-1.209828,1.211077,-1.58474,-0.463327,-0.88937,0.062459,classical
3.072507,-0.74145,-2.627024,0.803753,0.685619,0.02199,-1.024637,-0.680723,-0.186447,1.346103,-1.52571,-0.075218,-0.241716,-0.127223,classical
5.920253,1.00921,-0.988583,0.038495,0.238682,0.332377,-1.644879,-1.162222,0.507942,-0.425127,0.078402,0.93521,-0.257221,-0.423528,classical
7.386275,-0.412678,-1.967278,-0.027746,-0.958642,-1.399645,-5.185968,-2.611418,-0.05797,0.136655,-0.51911,1.9191,-0.794866,-0.285473,classical
6.53452,0.009968,-0.733269,0.070619,-0.240632,-0.401958,-1.968839,-0.573339,1.058079,0.247135,0.049979,0.125268,0.048363,-0.252521,classical
4.932658,-1.404569,-2.185228,0.997498,-0.892878,-0.835808,-2.69643,-0.015735,0.951524,2.074999,-0.448771,-1.112504,1.064897,-0.162477,classical
7.386275,-0.412678,-1.967278,-0.027746,-0.958642,-1.399645,-5.185968,-2.611418,-0.05797,0.136655,-0.51911,1.9191,-0.794866,-0.285473,classical
4.836752,-1.206845,0.368999,0.793665,-0.637576,0.194546,0.308577,1.222475,-0.942325,0.546567,-0.621853,-0.037664,0.556773,-0.43716,classical
1.242805,-1.264665,1.898654,0.668782,-0.546738,0.84643,1.02674,-0.136556,-0.222123,0.208518,-0.278265,0.106512,0.283647,-0.385429,classical
4.260264,-2.332867,0.706557,1.481104,-0.157426,0.170695,0.129437,1.383898,0.251642,0.274526,-0.311779,-0.033044,0.876957,-0.460544,classical
0.228777,-2.069569,2.026293,1.603357,0.331653,0.892325,0.258364,0.360374,0.55042,-0.615494,0.057047,0.384469,0.408982,0.705557,classical
5.872807,-1.710258,-0.468349,0.64627,0.360692,-0.283796,-0.756811,0.251587,0.194694,0.214345,-0.57089,0.476007,0.174723,-0.402957,classical
5.613664,-1.094011,-0.855561,0.213798,-1.698282,-0.497553,-0.996168,-0.150333,-0.231535,-0.769445,0.006536,0.604061,0.046286,-0.330866,classical
3.151811,-0.789227,-0.7759,0.889035,-2.123397,0.143751,-0.41036,0.205039,0.200884,-1.266383,-0.555106,0.042608,0.039366,-0.237526,classical
4.864326,-1.836154,-0.19484,0.324583,0.739403,-0.138622,0.223978,0.810556,0.317505,1.696253,-0.815623,0.076341,0.186415,-0.737915,classical
6.289101,-0.712505,-0.387881,-0.257975,0.634589,-0.31237,-0.191933,0.262158,-1.646334,1.258476,-0.589813,0.912037,0.626738,-0.711078,classical
2.235742,-1.613003,-1.071232,1.231421,0.782682,0.420349,0.439883,0.776532,-0.053993,-0.208043,-0.738343,0.179179,-0.261906,0.32979,classical
4.862686,-1.425773,-1.552296,1.092384,2.180678,-0.005189,-1.254886,0.373769,-0.375945,0.554038,-0.991396,-0.775751,-0.460956,0.171007,classical
3.55317,-1.485049,-0.826628,2.137322,-0.096499,0.449018,-0.630801,1.316373,0.239689,1.326965,-1.159712,-0.518489,0.077636,-0.283547,classical
4.865846,-1.17111,-1.185129,0.702053,-3.775772,-0.909522,-1.889388,-0.112272,-1.116371,-0.808407,-0.034924,-0.789801,-0.572313,-0.368026,classical
4.837105,-1.191412,-1.107779,0.565441,1.218929,-0.327402,-1.273422,0.220413,-0.480267,0.256932,-0.509128,-1.321746,-0.402335,-0.374555,classical
4.485299,-2.136314,-1.255486,1.039876,0.084421,-0.417704,-1.034845,0.294078,1.141053,2.152712,-1.208674,-0.033525,-0.694595,-0.257097,classical
4.348097,-0.938183,-1.456142,-0.169902,-0.545288,-0.742881,-0.708294,0.49873,2.188115,1.975579,-0.074263,0.239491,0.495038,-0.5879,classical
6.694903,-0.693334,-1.079456,-0.436213,4.239033,-0.266176,-1.076841,-0.400459,-1.469667,-2.328394,0.716278,0.539899,0.136258,0.344661,classical
2.152369,-0.045377,-0.881981,0.922216,0.108499,1.064891,1.027327,0.459515,0.051839,-0.578929,-0.57681,0.03386,0.381122,-0.175421,classical
6.300219,-0.198087,-0.415987,0.49623,-0.399091,-0.059236,-1.140465,-0.034818,1.016148,-0.314884,-0.132877,0.471429,0.297786,-0.85435,classical
3.531453,-2.575102,-0.21193,1.946251,0.777311,0.407548,0.171834,1.202294,0.827778,0.233011,-0.332499,0.550613,0.31322,-0.433527,classical
-1.528932,0.631576,-2.434578,0.779732,0.366783,0.845017,1.358796,-0.96419,0.640457,-0.560256,-0.391933,0.274781,0.193851,-1.376073,classical
-2.710723,-1.913051,-1.257033,1.200768,0.234406,-0.190964,0.184981,-0.664821,1.520967,-0.145695,0.834426,1.081819,0.329303,-0.315935,classical
-1.045153,-0.63021,-2.241593,1.74247,1.300658,0.984336,1.217148,-0.252818,-0.205164,0.302116,-0.720812,0.248014,0.098845,-0.550585,classical
-1.547984,0.311252,-2.132535,0.915205,-0.80049,0.707294,1.321587,-0.749672,0.199854,0.461339,-0.509882,0.371556,0.358028,-1.407776,classical
-3.145114,-0.781253,-3.532777,2.223582,1.546786,0.444462,0.553988,-0.288898,-0.153445,-1.559911,-0.355192,0.028454,-0.156081,-0.546988,classical
3.180423,-0.829629,-2.40825,0.698902,1.126345,0.212931,-0.187939,0.165036,-0.720308,1.001818,-0.50578,-0.994683,-1.48477,1.327965,classical
4.772715,0.474237,-1.61487,-0.410913,-2.047915,-0.351926,-0.903514,-0.457943,0.475582,-0.696889,1.674889,-0.208006,-0.373312,0.681282,classical
3.403742,-0.681331,-1.874332,0.825898,-0.295772,0.143228,-0.739451,-0.119422,-0.667383,-1.180815,-0.114203,-1.04674,-0.518244,0.954866,classical
4.629874,-0.62879,-1.606855,1.102927,1.943129,0.21163,-1.599451,0.495631,0.312873,-0.618003,-0.509098,-1.648232,-0.065194,0.49437,classical
4.950192,-0.072892,-1.693002,0.163349,3.268309,0.325623,-0.648503,0.04445,-1.073941,0.400948,-0.183011,-0.837558,0.411631,0.473321,classical
4.170901,-1.457871,-0.246587,0.736611,0.311794,0.04202,-0.11867,1.283904,0.346803,-0.629556,-0.122028,-0.737034,0.28732,0.516728,classical
4.012069,-1.199011,-0.181637,0.553572,0.929498,0.213136,0.162381,1.091941,0.696579,-1.096114,-0.025682,-0.484611,0.367095,0.408669,classical
3.62282,-1.901869,-0.051124,1.187808,0.766924,0.030391,-0.337842,1.623695,0.545906,-0.979359,0.190377,-1.316648,0.028968,0.734512,classical
3.475776,-2.393501,0.242243,1.682334,-0.156364,-0.214117,-0.839139,2.416947,1.100701,-0.146882,0.242309,-1.68311,0.134847,1.070141,classical
-4.262222,-2.695088,0.410347,1.497377,-0.133912,-0.910508,-1.487375,-1.037349,-0.061365,-0.557525,0.733555,1.259611,0.024005,-0.498528,classical
-0.663593,-0.800959,-1.295342,0.937958,2.492875,0.745272,0.857816,-0.659227,2.227163,-0.531789,-0.132474,0.914609,0.078272,-0.772548,classical
-4.487764,-2.317269,0.549118,1.487644,0.31723,-0.847947,-2.188394,-1.369963,1.594169,0.184918,0.089664,1.089388,-0.232989,-0.248923,classical
-4.298103,-3.052707,0.562361,1.885878,2.06099,-0.407469,-1.252075,-0.860664,0.329146,0.15896,1.123236,1.29118,0.265515,-0.028364,classical
1.617603,0.162563,-0.136767,0.71929,-3.722333,0.806075,1.117869,-0.298039,0.497813,-1.097368,0.726313,0.964794,-1.103638,-0.209175,classical
0.220266,-1.235598,3.267317,5.135074,-1.337062,2.653029,-0.951278,1.548748,0.329975,-0.651713,-1.556243,-0.119413,-0.565602,-0.0373,classical
9.100804,20.607378,7.940698,22.013628,2.549566,-24.717691,7.693369,-3.976663,0.694039,0.018546,-0.636675,-0.013751,0.496317,1.840673,classical
8.622744,17.893195,6.754474,17.690462,1.960699,-17.647771,4.69996,-2.311568,0.425936,-0.027056,-0.24539,-0.027138,0.076281,0.326002,classical
0.65827,-3.108311,2.199744,3.419266,0.058194,0.863137,-0.554943,1.698811,0.813871,-0.847116,0.396141,-0.30849,-0.85788,-0.1239,classical
7.321278,9.318457,2.945836,4.786164,-0.057624,2.896579,-3.38393,2.376717,-0.362906,-0.13572,0.424766,0.037426,-0.965883,-4.176879,classical
-0.139149,-2.974868,0.441593,2.494329,0.705443,0.290296,-0.160183,0.296894,0.163542,1.285978,-0.529736,1.025714,0.727696,-0.454963,classical
-0.245035,-2.674626,-0.710387,2.437346,1.225288,0.156773,-0.486743,0.324331,0.74069,0.187153,-0.807767,0.112755,0.539863,-0.04741,classical
2.642533,-2.603009,-0.156303,1.594994,-0.371436,0.126121,0.189372,0.524724,0.119182,0.859837,-0.532309,-0.081899,-0.366342,0.555655,classical
-0.568141,-2.519771,-0.192699,2.851737,-2.827979,-0.152889,-0.979508,0.525908,-1.103187,-0.936308,-0.303741,0.334216,0.957137,-0.042421,classical
-0.114146,-2.419763,-0.085617,2.430355,-0.461915,0.247958,-0.381499,0.215709,-1.785379,-1.94577,-0.4942,0.386801,-0.089947,0.496256,classical
7.419182,-0.962095,-0.429281,0.228452,-0.053311,-0.970599,-2.539899,-0.540053,-1.162247,0.46213,-0.896895,0.71456,0.075047,-1.048871,classical
6.480393,-1.682679,-0.045881,1.349331,-0.112813,-0.226911,-1.425898,0.792187,-0.664195,0.558464,-0.612125,-1.392359,0.327113,0.265516,classical
6.513798,-1.178962,-0.328272,0.644658,-0.3008,-0.469584,-1.150641,0.514811,-0.029873,0.227668,-0.178884,0.059401,0.173147,-0.669934,classical
6.13553,-1.52814,-0.10361,1.091075,-0.748664,-0.29079,-1.425425,0.140397,-0.578242,0.070938,-0.788979,-0.603574,0.53068,-0.318167,classical
5.734699,-1.932287,0.011713,1.276834,-0.172362,-0.144229,-0.967413,0.748748,-0.527137,-0.159604,-0.352245,-0.903201,0.571602,0.369822,classical
3.208099,-1.457074,-0.159769,0.909671,-1.093702,-0.00194,-0.522549,0.741904,1.582879,-1.095034,-0.565142,-0.394906,0.023642,0.529084,classical
2.97883,-1.492088,0.07998,1.133478,-0.487508,0.365388,-0.00912,0.699221,0.043725,-1.140506,-0.686043,-0.291919,0.208024,0.257576,classical
2.409521,-0.861043,-1.2985,0.897671,2.22665,0.595967,0.259085,0.588418,1.015529,0.028595,-1.070177,0.072435,0.268147,-0.00599,classical
1.05899,-2.519953,0.978963,1.762491,-1.075967,0.4381,0.245998,0.409151,-0.214169,-0.05575,-0.323931,-0.178113,-0.320682,0.782258,classical
1.169663,-2.416595,0.735354,1.755133,-0.466008,0.545811,0.323703,0.461901,-0.331922,-0.776539,-0.048898,0.029159,0.020693,0.707826,classical
